"0x782cda0cbd14b81d20cbbbf032bdf3bf55008d1c0c2503bbfc6ef72d3d6527c7","13776907","1639132937","2021-12-10 10:42:17","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.4","0","3702.006","0.001176294776811","3.11046451537356","3902.49","","","Transfer",""
"0xd425dba4c7998d9b2cfd3ab746b85e1a7ea211481b15128a2aa90ec1dd16c170","13776915","1639132999","2021-12-10 10:43:19","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.398554760059219","3698.18436647699","0.001445239940781","3.82163352300779","3902.49","","","Transfer",""
"0x5fbca8be69a402bb2144f155290d86ac39d748130b1a7eae25d04636b5fd597f","13776992","1639133981","2021-12-10 10:59:41","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.45","0","3834.2205","0.001266300173481","3.34846488573407","3902.49","","","Transfer",""
"0x984147ac01e0adb2f0e12bc1aa1f2f6a55ba4f8b60d432c86b4bd7225d6306b9","13776999","1639134130","2021-12-10 11:02:10","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.448571064046107","3830.44197894648","0.001428935953893","3.77852105351972","3902.49","","","Transfer",""
"0x40b06b1926fda6f3e6bd3cd6e549068606a7ebfd99b45efb4b5b8318e37983a5","13777240","1639137246","2021-12-10 11:54:06","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.4","0","3702.006","0.00122471817006","3.23851000990796","3902.49","","","Transfer",""
"0xca15fe7122eb2095585de3a38b4fececc5e79ff4176a7123fe455051d00e6ea6","13777248","1639137307","2021-12-10 11:55:07","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.39859024930513","3698.27821033506","0.00140975069487","3.72778966493779","3902.49","","","Transfer",""
"0x99a0af9c3c4be9c44198a406f5f1be7687dd7a2eb0588f898ceee2981c5be784","13780954","1639187055","2021-12-11 01:44:15","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.5","0","3966.435","0.002053560661677","5.43020992206587","4088.68","","","Transfer",""
"0xb38306956e68ed6a43290c2ede4d82a281a45f0787b96de20901b91bd2a4f011","13780963","1639187213","2021-12-11 01:46:53","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.498068","3961.32623172","0.001932","5.10876828","4088.68","","","Transfer",""
"0xd71a2d6d55bca376cdbd7484b48e74ebde99fade3d59e1435256d9c5c4784d7a","13780996","1639187725","2021-12-11 01:55:25","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.2","0","3173.148","0.002376268659114","6.28354345260856","4088.68","","","Transfer",""
"0x24f5b2ee5183729143fd94505e6d6bc60c52d590690f3d705c6ce3cff9f97f6d","13781006","1639187775","2021-12-11 01:56:15","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.197974214481131","3167.79123561031","0.002025785518869","5.35676438969011","4088.68","","","Transfer",""
"0xdfc1400f07c2c74610a54848aaaa5718ed70b49dc90b8838c05446dbba101cc9","13781087","1639188856","2021-12-11 02:14:16","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.001799066439765","4.75725339600619","4088.68","","","Transfer",""
"0xc80e43a7e6f9afb49dd3c6bb28bb6bcdfec25ec2327b3e5091f2c8d3f5ffb6a1","13781132","1639189561","2021-12-11 02:26:01","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998200247993332","5283.82093376629","0.001799752006668","4.75906623371213","4088.68","","","Transfer",""
"0x8de11f756810878b7a355353d57042a54beb4c1390968b8dc766fa929fc18e51","13781303","1639191415","2021-12-11 02:56:55","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.5","0","3966.435","0.000890123504466","2.3537446816244","4088.68","","","Transfer",""
"0xba5d28dfcded5656018f3d9dd93d8d4fc9d13dac3c9dc47b78f733cfa56e708f","13781309","1639191521","2021-12-11 02:58:41","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.497816411332208","3960.66095832164","0.002183588667792","5.77404167835571","4088.68","","","Transfer",""
"0xb573751abbc89529640fec32f88be5c6e5fd4f1379eb27b18b595fad5601bfa9","13781407","1639192810","2021-12-11 03:20:10","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.6","0","4230.864","0.001366795582383","3.61420389053954","4088.68","","","Transfer",""
"0x59dde94f904ccf1554d0ec0e04e3d9cf955b97d7d081ec9151b3b2244dbc1305","13781414","1639192883","2021-12-11 03:21:23","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.59789874382599","4225.30766931163","0.00210125617401","5.5563306883729","4088.68","","","Transfer",""
"0x8052626688ce40b7e2b3c87bdc25252d7b79a184578060cb7fe6a76ff8f89fc7","13781478","1639193736","2021-12-11 03:35:36","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.001218690580884","3.22257131612575","4088.68","","","Transfer",""
"0xf717aeab76fd3ca2018ff056dec592f29bd6ce6a78ea4cc9f9c6c69450c257b5","13781483","1639193837","2021-12-11 03:37:17","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.997963770268828","5283.19561808416","0.002036229731172","5.38438191584081","4088.68","","","Transfer",""
"0x6f5fa81554acd513d044780bd1c9da02406146d40be394efdaf299c2b9f85f4e","13781623","1639195424","2021-12-11 04:03:44","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","0.8","0","2115.432","0.000964372966305","2.55008179107065","4088.68","","","Transfer",""
"0x95aca40565cf00c9df23dbc5a65e8feb86196630326a4d6a23672103123bacdc","13781629","1639195489","2021-12-11 04:04:49","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","0.798877555273583","2112.46393063438","0.001122444726417","2.96806936561721","4088.68","","","Transfer",""
"0x66326a49870634530d3a162e92265c6008042a3173e91de0f9fb3808dc619edc","13781655","1639195905","2021-12-11 04:11:45","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.001497033594714","3.95859096416628","4088.68","","","Transfer",""
"0xac868e54cf7e2a36d737fae83089113e15a0ef1e79db2e2897bdf399fd86a4c2","13781684","1639196374","2021-12-11 04:19:34","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998850871008766","5285.54136969977","0.001149128991234","3.03863030023015","4088.68","","","Transfer",""
"0xad2559622d08e72dd5b0f8fcbfb44566db65773c29a7dc3bf176a4216c1541c8","13781747","1639197104","2021-12-11 04:31:44","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1","0","2644.29","0.001210009732491","3.19961663552863","4088.68","","","Transfer",""
"0x67a1f7e6b2e22bfbdce61fe8a573ff566ce33cf651bc4f5b575c4251974bf957","13781756","1639197216","2021-12-11 04:33:36","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","0.998716231911208","2640.89534488049","0.001283768088792","3.3946551195118","4088.68","","","Transfer",""
"0x26cbca37e5d7e45fe045f8dfc5073e27b0e7800bcbabc2d6f82ca362fd826a48","13782200","1639203309","2021-12-11 06:15:09","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.001377649792911","3.64290557089663","4088.68","","","Transfer",""
"0x991e84392dafa7fe9ec891eca2822a8e65e2b485b8aca262000ba9389e7426b9","13782208","1639203405","2021-12-11 06:16:45","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998542168522891","5284.7250708034","0.001457831477109","3.85492919660456","4088.68","","","Transfer",""
"0xf681ff1aa23949323ffe3e64e5ae94278f81f96b32773c4fb81e13afd1258406","13782223","1639203658","2021-12-11 06:20:58","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2.4","0","6346.296","0.001334660513529","3.5292294493196","4088.68","","","Transfer",""
"0x37656e6745d330982e7999984b41a9c27f127a267ae56078374150abb780c4f5","13782229","1639203743","2021-12-11 06:22:23","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","2.398619347896918","6342.64515545034","0.001380652103082","3.6508445496587","4088.68","","","Transfer",""
"0xb22411df01b60348f1c854f6240f128b0c776cca4d21f45c9ee3d1f6ad31493f","13782375","1639206019","2021-12-11 07:00:19","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.5","0","3966.435","0.000976922689785","2.58326689937158","4088.68","","","Transfer",""
"0x60a69ae896eb3869a47bf2268bbae9d0424efe6c18167a6c2a7dccf3d7ee061c","13782384","1639206088","2021-12-11 07:01:28","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.498256202484281","3961.82389366716","0.001743797515719","4.61110633284059","4088.68","","","Transfer",""
"0xcf5660f0fe09e11eb4cff33a0ae55cc3df12f24ff4ac886af2a7568930bc7ae5","13782426","1639206635","2021-12-11 07:10:35","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.5","0","3966.435","0.001067715749646","2.82335007963142","4088.68","","","Transfer",""
"0xb0ce5277a9b4b02c9f54a362b4eb09f7296f1640255a78b64420a7a7aaf3a023","13782433","1639206712","2021-12-11 07:11:52","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.498265018588571","3961.84720600357","0.001734981411429","4.58779399642759","4088.68","","","Transfer",""
"0x3079f2d7603138931cfdaf92412cf65ee93ef5dd01e079921b19e86867c0a795","13783118","1639215938","2021-12-11 09:45:38","0x1d9ecbdf692ef7d6648bc0b31844da25bc9b0a72","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.159","0","3064.73211","0.000988312077333","2.61338374297088","4088.68","","","Transfer",""
"0x9d9a58faf65be4c655a9838b3c8b0d2188fc86d95b9378d3f964a547c9a80d29","13783125","1639216015","2021-12-11 09:46:55","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.157446531516594","3060.62428882401","0.001553468483406","4.10782117598565","4088.68","","","Transfer",""
"0x1444c833b5f977ae34f5639373100f215d40c198c4e67769f0a9cf4c0c43c748","13783161","1639216487","2021-12-11 09:54:47","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","0.6","0","1586.574","0.000912348950436","2.41251520614841","4088.68","","","Transfer",""
"0x8b4bf37bc20dc96e997b777dcfaca8826f9314273283c4a1ff9dd027736da826","13783239","1639217379","2021-12-11 10:09:39","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","0.598517954313858","1582.65504141259","0.001482045686142","3.91895858740843","4088.68","","","Transfer",""
"0x15b9bb241fcc907160ee8a55119ddeab4824e58991d034617fd67c56c3d6d865","13783267","1639217781","2021-12-11 10:16:21","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1","0","2644.29","0.00090830255817","2.40181537154335","4088.68","","","Transfer",""
"0xf24b0ee163d2bb00721d3aca45f3d289d5f9917c7092a1227b452facef81161e","13783274","1639217823","2021-12-11 10:17:03","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","0.99852823199404","2640.39821857952","0.00147176800596","3.89178142047997","4088.68","","","Transfer",""
"0x0a3be799c098428aab207b93477b87a72500c5d6d88196b04ecd978aab1f438d","13783372","1639219202","2021-12-11 10:40:02","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1","0","2644.29","0.000758368686285","2.00534673345656","4088.68","","","Transfer",""
"0xf74e790868eef0067c469c4bbc69faf697fa8306e970ffb028fe4529859f600c","13783378","1639219291","2021-12-11 10:41:31","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","0.998560566917164","2640.48372149339","0.001439433082836","3.80627850661241","4088.68","","","Transfer",""
"0xee43954893c48f32dfb1d16899dab93b62dc12fa6e4d15d04096d02b2accae24","13783401","1639219699","2021-12-11 10:48:19","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.001126239706872","2.97810439448456","4088.68","","","Transfer",""
"0x9e64eca6f37e3fbdc984a70145af9a65acd843c9a4a11e2ddefa4105c8c9f467","13783410","1639219772","2021-12-11 10:49:32","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998604220851544","5284.88915515553","0.001395779148456","3.69084484447072","4088.68","","","Transfer",""
"0x0167e2e2df182eb4b6b5ce2b77189c5013ffd6a6eb46d1794f2b73c35d15c43f","13783442","1639220251","2021-12-11 10:57:31","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.001022929367292","2.70492189663656","4088.68","","","Transfer",""
"0x7c6130103b830af0b837cac8b8a3406169a4c9529a0dc885448c0d3749f8ba60","13783448","1639220344","2021-12-11 10:59:04","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998609005340008","5284.90180673053","0.001390994659992","3.67819326947025","4088.68","","","Transfer",""
"0x93b303f6a40c291dd4936166d75887a2e7da95959cbecedb5965b4ee18d705b9","13783491","1639220809","2021-12-11 11:06:49","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.000963369079344","2.54742722281855","4088.68","","","Transfer",""
"0x563fa70bb7190cde50f0efa9ff6cffab15045e83fd693860e3a5ae96af7c3578","13783500","1639220939","2021-12-11 11:08:59","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998616643767637","5284.92200494832","0.001383356232363","3.65799505167516","4088.68","","","Transfer",""
"0x996ff6bf135de08ae811489b9db5b3b5ac2d36703973b2bfc56831e60f2facfa","13783609","1639222391","2021-12-11 11:33:11","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.000882160506297","2.33268820519609","4088.68","","","Transfer",""
"0x491e527398f6a8573bd29e49197c9f3bb2d632011faa67bf4463f006faafdbfd","13783636","1639222799","2021-12-11 11:39:59","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998656338946594","5285.02697051309","0.001343661053406","3.55302948691095","4088.68","","","Transfer",""
"0x71c9e909bf380223d768e0512631a136c38fa65083a6e8da366158741a8df4ec","13783666","1639223231","2021-12-11 11:47:11","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.000844034728005","2.23187259091634","4088.68","","","Transfer",""
"0x5e4ff01152033520d01be4dd730dfd0f4c4c93968d3c83bfc1e3c3567f78a979","13783672","1639223319","2021-12-11 11:48:39","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998656687383382","5285.027891881","0.001343312616618","3.55210811899681","4088.68","","","Transfer",""
"0xa891d6e93a61c75fe4d2d6a561c9d1f68537c859283d280e0f94d4cb35913564","13783727","1639224107","2021-12-11 12:01:47","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.001269621022026","3.35724617233313","4088.68","","","Transfer",""
"0xaf471dd595b443d160349f3caafdfa1c4ecd7d2fefa3b72333b61407aa682cfe","13783732","1639224153","2021-12-11 12:02:33","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998665671291784","5285.05164794015","0.001334328708216","3.52835205984849","4088.68","","","Transfer",""
"0x1cd5e81bb0c7a96d8b45b9200d6b816a07fe4da4e595ef901202308dd97bb909","13783754","1639224416","2021-12-11 12:06:56","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.000979880115774","2.59108719134003","4088.68","","","Transfer",""
"0x255cd3c88e6832e26c2bca6542baee993dba5acfc785418626cb37d38c615af7","13783761","1639224478","2021-12-11 12:07:58","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998665718500162","5285.05177277279","0.001334281499838","3.52822722720663","4088.68","","","Transfer",""
"0x3d778a94595e851cd02711c06e0578ba21195a00bd4d2938dd7b69629b1e9035","13783784","1639224818","2021-12-11 12:13:38","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","3","0","7932.87","0.001029544136649","2.72241326509958","4088.68","","","Transfer",""
"0x52946970612ed1559f2e77cd3ee492e2f683dc08eb8b54d7deb9df979d51d03e","13783789","1639224867","2021-12-11 12:14:27","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","2.998666567649358","7929.34401816952","0.001333432350642","3.52598183047913","4088.68","","","Transfer",""
"0x3a90c4f286f7d14827c195094c65e2487cd94347c084bf7628d11f539761542d","13788922","1639293739","2021-12-12 07:22:19","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.000907139509206","2.39873993279833","4135.31","","","Transfer",""
"0x876fcda6e9fbf4c426ad71312abb5308b0783363f82813d6d085f5ae44d3a621","13788966","1639294442","2021-12-12 07:34:02","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.000877099995366","2.31930674674636","4135.31","","","Transfer",""
"0x8de5ece85f0dc7db9c8c2d36f8053a691736354b489639602930abf5c7ecba0c","13788978","1639294529","2021-12-12 07:35:29","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","3.998667041673097","10573.6352716258","0.001332958326903","3.52472837424633","4135.31","","","Transfer",""
"0x1be21c2ac973de47d72e6437fafe14122e318b59612a97949f5b2f0d84998e2c","13789004","1639294820","2021-12-12 07:40:20","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","1.9","0","5024.151","0.000782319871074","2.06868061188227","4135.31","","","Transfer",""
"0x319f3975d16667fccac0c040eb16198a6dad600ca8a800800ced71f708cf2b0f","13789042","1639295257","2021-12-12 07:47:37","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.898692898963101","5020.69464579914","0.001307101036899","3.45635420086166","4135.31","","","Transfer",""
"0x60985b29d8d1005d271e221168970d08c468efcdf245d9baad1db56bfe86457c","13789067","1639295538","2021-12-12 07:52:18","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.001052222739519","2.7823820678827","4135.31","","","Transfer",""
"0x3d2bdc70ebedba83c677ec49a4aaa6865490e5ab42ef9608fa1f1209cde7758a","13789075","1639295668","2021-12-12 07:54:28","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998695756072006","5285.13120082364","0.001304243927994","3.44879917635525","4135.31","","","Transfer",""
"0xa67815dc03d86e51419bd41d89ebd17aa4c772107cec04213d1b984ff289cbb5","13789131","1639296569","2021-12-12 08:09:29","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.000939837942981","2.48520407424523","4135.31","","","Transfer",""
"0xe40632118e3fb0f906c12586db659c0e861c224b09eea4a20f923fe8fbac9951","13789256","1639298096","2021-12-12 08:34:56","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.000870016212303","2.3005751700307","4135.31","","","Transfer",""
"0xb8dde4d41bdb0b4db8d9e6e6ebbfe8c6348760f18a84fc1fb59a1ef4720815ea","13789264","1639298138","2021-12-12 08:35:38","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","3.998742033594913","10573.8335720147","0.001257966405087","3.3264279853075","4135.31","","","Transfer",""
"0xe73631ab1e30f12f4349e1099f9b1d6655cbb0066d1edb1b19006f8acf66abd3","13789336","1639299093","2021-12-12 08:51:33","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.000805330094793","2.12952631636018","4135.31","","","Transfer",""
"0xf26ae5a85b99cac6748e37ed0a4108dce1ee37bd73df302e7c4b1b1e7f3b7d16","13789348","1639299242","2021-12-12 08:54:02","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.998757568749625","5285.29465146895","0.001242431250375","3.28534853105411","4135.31","","","Transfer",""
"0x8bce249dba772a8dd3a30361f8249e88d9b152e42f56076de85c04545ebf740a","13791755","1639331163","2021-12-12 17:46:03","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.001358880509931","3.59327414360544","4135.31","","","Transfer",""
"0x33a160619dd1d3fef6757b83827c4c196dd94365e32e3e50e6ec523f1a4392f5","13791767","1639331328","2021-12-12 17:48:48","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","1.99873874","5285.2448627946","0.00126126","3.3351372054","4135.31","","","Transfer",""
"0x4785886224d2d22c23e8f749e50a8672bdba88c1e243d26b79b92073cf1b7032","13791806","1639331837","2021-12-12 17:57:17","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2.5","0","6610.725","0.001101730853286","2.91329587803564","4135.31","","","Transfer",""
"0x32a5c917dc1b30efd139a919d8a7c2625a67927032b72c30883b7c5c5862947e","13791815","1639331930","2021-12-12 17:58:50","0xe0e859f46094a515fc03ea808f6822cc217c75f1","0x0392b64b8bfda184f0a72ce37d73dc7df978c4f7","","0","2.498460413341369","6606.65388639445","0.001539586658631","4.07111360555137","4135.31","","","Transfer",""
"0x82d05f1cf97a894ff33de4e07f602dad573a4c3cf940ce0bae1792c3977dfcf0","13791862","1639332604","2021-12-12 18:10:04","0xb33048db288d0efcc800458a5be99e08769cf791","0xe0e859f46094a515fc03ea808f6822cc217c75f1","","2","0","5288.58","0.00125836643079","3.32748576927369","4135.31","","","Transfer",""
